tiling_key,verdict,evidence,source_citation,dim_IsEmptyTensor,dim_SplitAxis,dim_InputDType,dim_IsTnd,dim_IsDrop,dim_IsPse,dim_IsAttenMask,dim_S1TemplateNum,dim_S2TemplateNum,dim_DTemplateNum,dim_DeterType,dim_IsNEqual,dim_IsBn2MultiBlk,dim_IsDNoEqual,dim_IsRope,dim_OutDType,dim_IsNzOut,dim_IsTndSwizzle,dim_IsRegbase,kernel_branches,tilingdata_fields
19322817883935264,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,1,0,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883935392,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,1,0,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883935520,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,1,0,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883935648,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,1,0,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883935776,witnessed,carried,,0,0,2,0,0,0,1,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883935904,witnessed,carried,,0,0,2,1,0,0,1,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883936032,witnessed,carried,,0,0,2,0,1,0,1,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883936160,witnessed,carried,,0,0,2,1,1,0,1,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883936288,witnessed,carried,,0,0,2,0,0,1,1,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883936416,witnessed,carried,,0,0,2,1,0,1,1,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883936544,witnessed,carried,,0,0,2,0,1,1,1,128,128,64,3,1,0,1,0,2,0,0,1,,
19322817883936672,witnessed,carried,,0,0,2,1,1,1,1,128,128,64,3,1,0,1,0,2,0,0,1,,
19322818420805664,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,0,0,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420805792,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,0,0,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420805920,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,0,0,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420806048,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,0,0,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420806176,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,1,0,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420806304,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,1,0,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420806432,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,1,0,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420806560,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,1,0,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420806688,witnessed,carried,,0,0,2,0,0,0,1,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420806816,witnessed,carried,,0,0,2,1,0,0,1,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420806944,witnessed,carried,,0,0,2,0,1,0,1,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420807072,witnessed,carried,,0,0,2,1,1,0,1,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420807200,witnessed,carried,,0,0,2,0,0,1,1,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420807328,witnessed,carried,,0,0,2,1,0,1,1,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420807456,witnessed,carried,,0,0,2,0,1,1,1,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818420807584,witnessed,carried,,0,0,2,1,1,1,1,128,128,128,3,1,0,1,0,2,0,0,1,,
19322818957676576,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,0,0,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957676704,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,0,0,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957676832,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,0,0,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957676960,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,0,0,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957677088,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,1,0,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957677216,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,1,0,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957677344,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,1,0,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957677472,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,1,0,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957677600,witnessed,carried,,0,0,2,0,0,0,1,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957677728,witnessed,carried,,0,0,2,1,0,0,1,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957677856,witnessed,carried,,0,0,2,0,1,0,1,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957677984,witnessed,carried,,0,0,2,1,1,0,1,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957678112,witnessed,carried,,0,0,2,0,0,1,1,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957678240,witnessed,carried,,0,0,2,1,0,1,1,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957678368,witnessed,carried,,0,0,2,0,1,1,1,128,128,192,3,1,0,1,0,2,0,0,1,,
19322818957678496,witnessed,carried,,0,0,2,1,1,1,1,128,128,192,3,1,0,1,0,2,0,0,1,,
19322819494547488,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,0,0,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494547616,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,0,0,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494547744,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,0,0,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494547872,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,0,0,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494548000,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,1,0,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494548128,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,1,0,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494548256,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,1,0,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494548384,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,1,0,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494548512,witnessed,carried,,0,0,2,0,0,0,1,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494548640,witnessed,carried,,0,0,2,1,0,0,1,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494548768,witnessed,carried,,0,0,2,0,1,0,1,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494548896,witnessed,carried,,0,0,2,1,1,0,1,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494549024,witnessed,carried,,0,0,2,0,0,1,1,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494549152,witnessed,carried,,0,0,2,1,0,1,1,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494549280,witnessed,carried,,0,0,2,0,1,1,1,128,128,256,3,1,0,1,0,2,0,0,1,,
19322819494549408,witnessed,carried,,0,0,2,1,1,1,1,128,128,256,3,1,0,1,0,2,0,0,1,,
19322820031418400,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,0,0,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031418528,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,0,0,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031418656,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,0,0,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031418784,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,0,0,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031418912,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,1,0,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031419040,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,1,0,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031419168,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,1,0,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031419296,excluded,DeterType=3 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,1,0,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031419424,witnessed,carried,,0,0,2,0,0,0,1,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031419552,witnessed,carried,,0,0,2,1,0,0,1,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031419680,witnessed,carried,,0,0,2,0,1,0,1,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031419808,witnessed,carried,,0,0,2,1,1,0,1,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031419936,witnessed,carried,,0,0,2,0,0,1,1,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031420064,witnessed,carried,,0,0,2,1,0,1,1,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031420192,witnessed,carried,,0,0,2,0,1,1,1,128,128,768,3,1,0,1,0,2,0,0,1,,
19322820031420320,witnessed,carried,,0,0,2,1,1,1,1,128,128,768,3,1,0,1,0,2,0,0,1,,
19325016907190304,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,0,0,128,128,64,4,1,0,1,0,2,0,0,1,,
19325016907190432,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,0,0,128,128,64,4,1,0,1,0,2,0,0,1,,
19325016907190436,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,5,2,1,0,0,0,128,128,64,4,1,0,1,0,2,0,0,1,,
19325016907190560,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,1,0,0,128,128,64,4,1,0,1,0,2,0,0,1,,
19325016907190688,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,1,0,0,128,128,64,4,1,0,1,0,2,0,0,1,,
19325016907190692,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,5,2,1,1,0,0,128,128,64,4,1,0,1,0,2,0,0,1,,
19325016907190816,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,0,0,1,0,128,128,64,4,1,0,1,0,2,0,0,1,,
19325016907190944,excluded,DeterType=4 requires IsAttenMask=1,ProcessSparseModeInfo + GetTilingKey: new deter sparse needs atten mask; without mask host packs DeterType!=3/4,0,0,2,1,0,1,0,128,128,64,4,1,0,1,0,2,0,0,1,,
